order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,revenue,delivery_days,review_score,delivery_days_fixed,is_timeline_anomaly
6ca834e14df3fb5924d4e7fe551c80d9,73e1b03fe677803ab302437065bb5cee,delivered,2/22/2018 12:21,2/22/2018 12:35,2/22/2018 21:33,2/27/2018 21:33,3/14/2018 0:00,9f46b71060f748709db8b5ee4c8fc5db,17400,garca,SP,1.0,7b5889ae43453cce7e93e2e32f97afc6,116ccb1a1604bc88e4d234a8c23f33de,2/28/2018 12:35,49.0,12.69,construcao_ferramentas_construcao,59.0,492.0,2.0,6350.0,28.0,32.0,24.0,construction_tools_construction,61.69,5.0,5.0,5.4,False
f9fc6b37b2a3a42ef88b609566e731c0,a74f39cf6735d061600bc043d4f9326f,delivered,2/5/2017 9:02,2/7/2017 3:42,2/21/2017 6:22,3/1/2017 8:03,3/15/2017 0:00,0c7b920c8084dc18771c014987fc49ef,4821,sao paulo,SP,1.0,68a058d125ba1544e726898f0b8c0523,7c67e1448b00f6e969d365cea6b010ab,2/14/2017 9:02,119.99,11.45,moveis_escritorio,54.0,1283.0,1,10475.0,52.0,51.0,17.0,office_furniture,131.44,23.0,5.0,24.0,False
b7db45f8be850ed08d9790e874772966,61fe8bb74fbc2eac555010a7bbe4914f,delivered,12/19/2017 15:54,12/19/2017 16:10,12/20/2017 20:25,1/8/2018 19:27,1/23/2018 0:00,703ac5ef51ac1e720a792f4b24d74cc8,60442,fortaleza,CE,1.0,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,12/26/2017 16:10,149.0,26.32,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0,watches_gifts,175.32,20.0,5.0,20.1,False
cb655436a926b3051ca8d308eee56323,9c870d10e364de6d2b00edeb0d76127a,delivered,7/29/2017 17:58,7/29/2017 18:10,8/1/2017 21:23,8/11/2017 18:26,8/22/2017 0:00,4e22af73a91ab5ed077a5f8033ec0f5f,13232,campo limpo paulista,SP,1.0,e0f33a3329af6716a0bb47fd7a664439,7e26c750b4cb9f6766f58265ff9ebe95,8/3/2017 18:10,49.8,15.1,,,,,200.0,16.0,13.0,14.0,,64.9,13.0,5.0,13.0,False
69dc71661dcaa2145e4788d004eb250b,5b1c00aedab4c6703d177383f2fc254a,delivered,7/22/2017 0:29,7/25/2017 3:25,7/26/2017 16:33,8/3/2017 18:12,8/18/2017 0:00,3bfda42ef722cb59c430e6be0b68628c,27963,macae,RJ,1.0,9e0e152552a1323f7e5dcf63d50cdae3,cc419e0650a3c5ba77189a1882b7556a,8/3/2017 3:25,56.99,15.15,perfumaria,48.0,969.0,3.0,400.0,20.0,11.0,11.0,perfumery,72.14,12.0,3.0,12.7,False
73104970a86b9a01354c304ea42ce0ba,e435c2706ddda24417570a00a4321e48,delivered,1/1/2018 22:12,1/3/2018 4:31,1/8/2018 19:34,1/16/2018 20:37,1/29/2018 0:00,671ce4310440bc4918dfc91344c8661c,13416,piracicaba,SP,1.0,9d489ab920498d03a7eb2c70866e5982,75fbb52eda0cbc24f479d3b2fbfa8d3e,1/9/2018 4:31,24.9,25.63,dvds_blu_ray,34.0,785.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,50.53,14.0,5.0,14.9,False
fa79b2c18a8bd1dd7fe6c20ea3986434,d4fb0906b93ba1b93329aecf0c2d0e73,delivered,7/29/2017 17:49,8/2/2017 2:35,8/2/2017 19:32,8/11/2017 18:40,8/24/2017 0:00,465b8d3742dc3b0ffb716c73b26e63f6,30530,belo horizonte,MG,1.0,a5eb994011cc41631b483ed58190bc61,1dcfa3835714681d4ba4a93bc1e0fd41,8/9/2017 4:35,79.9,15.31,moveis_sala,27.0,104.0,2.0,2700.0,47.0,6.0,47.0,furniture_living_room,95.21,13.0,5.0,13.0,False
ccd8c28b87350369cecbd3d56662c116,6ba0dedafbdfea05e28bb3740df29bd1,delivered,3/28/2018 20:46,3/28/2018 21:07,4/4/2018 12:24,4/17/2018 20:08,4/23/2018 0:00,84efe5bc9cabe190f9c2f66f34fc3dcd,58043,joao pessoa,PB,1.0,b38b25d838ae0b8385e8cc68b9017644,fad44952713764836814be105382aee5,4/3/2018 21:07,180.0,22.1,beleza_saude,59.0,1153.0,4.0,200.0,18.0,3.0,20.0,health_beauty,202.1,19.0,3.0,20.0,False
48bc52c2b508d82a24686b9dceddf414,2aa37ca4ed109704638f8e79917460c1,delivered,3/9/2017 17:30,3/9/2017 17:30,3/10/2017 10:25,3/14/2017 12:32,3/28/2017 0:00,8239ca2046201271c02b956da21fd067,4703,sao paulo,SP,1.0,9d358fd2a77935cffa32834b50cfb21e,7a67c85e85bb2ce8582c35f2203ad736,3/15/2017 17:30,65.99,10.64,cool_stuff,53.0,953.0,1.0,1200.0,42.0,25.0,15.0,cool_stuff,76.63,4.0,5.0,4.8,False
96c31596f5df2ec1fc71f5849a903305,a8c3fafec23191001361449ed1b163be,delivered,8/28/2017 17:01,8/28/2017 17:15,8/29/2017 16:55,9/1/2017 20:32,9/15/2017 0:00,322678507420a8a84a6378a12794e563,11666,caraguatatuba,SP,1.0,2043cae78c8b731c405c7329a05154b2,4830e40640734fc1c52cd21127c341d4,9/4/2017 17:15,69.0,12.82,eletroportateis,52.0,640.0,3.0,750.0,30.0,30.0,30.0,small_appliances,81.82,4.0,5.0,4.1,False
3c314f50bc654f3c4e317b055681dff9,c17d38e818f10c91ebcd036bc835a648,delivered,3/16/2017 14:36,3/16/2017 14:36,3/20/2017 7:39,4/24/2017 9:18,4/19/2017 0:00,3b81cc8417be691f3159596da7e08a3c,64980,corrente,PI,1.0,56b83ac081e4e6ea5f87323b4e46e85c,318f287a62ab7ac10b703ac37435a231,3/22/2017 14:36,59.0,31.7,cama_mesa_banho,47.0,1343.0,1.0,1100.0,45.0,8.0,35.0,bed_bath_table,90.7,38.0,1.0,38.8,False
d94cd4d810e4cf28560cc3b12aa4b210,7c10f2de074270cfec0085fd54e2779e,delivered,3/9/2018 21:25,3/9/2018 22:28,3/14/2018 1:18,3/26/2018 18:28,4/2/2018 0:00,72dbd2f0dd50c345890819985e599536,39935,santo antonio do jacinto,MG,1.0,e50c2e5c542dd022f410b11b78c7d65e,ea8482cd71df3c1969d7b9473ff13abc,3/14/2018 22:28,24.99,18.23,telefonia,59.0,752.0,6.0,350.0,17.0,4.0,12.0,telephony,43.22,16.0,5.0,16.9,False
f222c56f035b47dfa1e069a88235d730,b74ca180d63f9ae0443e4e13a2f5bdaf,delivered,1/30/2018 9:43,2/4/2018 23:31,1/31/2018 19:48,2/1/2018 20:10,2/15/2018 0:00,398957fce766920db4c4b206d7c9aa85,9271,santo andre,SP,1.0,16ed6a6e3fce23b741650437fe58d65b,e5a38146df062edaf55c38afa99e42dc,2/6/2018 2:35,89.18,9.44,utilidades_domesticas,49.0,1226.0,1,750.0,35.0,15.0,35.0,housewares,98.62,2.0,5.0,2.4,True
974c26d25f3764b5acde8a0b556843be,9ab1a2a05e0311aded3d496b4da0df87,delivered,12/25/2017 16:46,12/27/2017 4:12,12/28/2017 23:32,1/8/2018 22:24,1/19/2018 0:00,e5da246ec8495416c700f325533688b6,11674,caraguatatuba,SP,1.0,3303c5bebf8d9dd9394a38501c4033f6,391fc6631aebcf3004804e51b40bcf1e,1/3/2018 4:12,89.91,13.65,moveis_decoracao,62.0,222.0,9,1100.0,31.0,11.0,26.0,furniture_decor,103.56,14.0,1.0,14.2,False
1c487b52a0823daeced375367d5f73de,d43a38a1b87c85d51d3c00ab2dd19390,delivered,6/20/2017 15:01,6/20/2017 15:15,6/21/2017 18:42,6/26/2017 17:38,7/14/2017 0:00,e906b389ad2bfb4058e80f63e73b3458,73252,brasilia,DF,2.0,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,6/26/2017 15:15,59.9,21.26,utilidades_domesticas,41.0,799.0,1.0,7000.0,26.0,47.0,27.0,housewares,81.16,6.0,1.0,6.1,False
ed75cc8989121918832e0dcd3de3b3a7,928277e1b8ac8d887b866c84bc63b93c,delivered,8/10/2017 15:22,8/12/2017 2:45,8/18/2017 19:44,8/23/2017 19:52,8/30/2017 0:00,d0ed2b32e947d78eee48981b7f031575,13900,amparo,SP,1.0,ad52cb93ae060c9bdd776831a915e94d,2f09f7d37a97956d11cc1a7cadd5262b,8/17/2017 2:45,65.0,18.3,esporte_lazer,23.0,162.0,3.0,700.0,30.0,30.0,30.0,sports_leisure,83.3,13.0,3.0,13.2,False
74414263bc2db93856b800f04ded2cab,0a7cdb607bacd00cb014013d91f5a218,delivered,4/12/2018 16:49,4/13/2018 13:29,4/16/2018 19:12,4/18/2018 3:04,5/7/2018 0:00,695cb366a3030919b19a244401a8f017,6070,osasco,SP,2.0,a45af86c4a7948f5fabbb5b0132475cd,e63e8bfa530fb16910dd6956e592bb81,4/19/2018 13:29,28.9,11.36,utilidades_domesticas,36.0,597.0,3.0,300.0,40.0,5.0,40.0,housewares,40.26,5.0,5.0,5.4,False
0a84606bdb8331708400882d2e921524,e3675484b0ca35cb2ffddb7ab5258a9c,delivered,6/29/2018 16:28,6/29/2018 16:51,6/29/2018 14:47,7/3/2018 14:44,7/17/2018 0:00,28a13c399d434c2c6d3ff1414d22b36b,1414,sao paulo,SP,1.0,ab8a616a62326859211452cc82885197,e9779976487b77c6d4ac45f75ec7afe9,7/5/2018 16:51,33.49,7.97,bebidas,44.0,857.0,1,150.0,18.0,18.0,18.0,drinks,41.46,3.0,5.0,3.9,True
44f9bb85e9dfb3f106dd017fbd8b8006,213133b1f3d6d32a0380333e4ff1102c,delivered,4/20/2018 22:20,4/24/2018 18:10,4/23/2018 20:08,5/1/2018 16:02,6/1/2018 0:00,7ffb203f52eca80e4b0c77a6b7cd38f3,22270,rio de janeiro,RJ,1.0,cb81df0e3ccece253557f2a07df4727e,669ae81880e08f269a64487cfb287169,4/25/2018 23:31,45.0,22.06,esporte_lazer,25.0,469.0,1.0,225.0,18.0,15.0,16.0,sports_leisure,67.06,10.0,1.0,10.7,True
6e29fafdff2b42dbeca7ed271dea0fc9,61a81040aee00781a11ef32ebf346f1a,delivered,1/13/2018 6:50,1/13/2018 8:09,1/19/2018 17:48,1/22/2018 20:19,1/30/2018 0:00,ae8f90eee944188a461e71e76c2933ac,4602,sao paulo,SP,2.0,ee3cfb33869693f2a7e8417c795d8cfc,0c7533c71df861ec58ad7ff999ed0e8d,1/18/2018 8:09,35.9,9.15,perfumaria,46.0,368.0,1,350.0,20.0,10.0,11.0,perfumery,45.05,9.0,5.0,9.6,False
503c7d5d134281cbc25783a87057f690,ac3be1c7d1ff665931f887f4a1534c41,delivered,6/15/2018 8:34,6/15/2018 8:56,6/15/2018 14:09,6/19/2018 13:08,7/17/2018 0:00,2c6400dd311a8354224d264e98727311,25850,paraiba do sul,RJ,1.0,bec2975b905c2d5a70fd97abf8c894e3,fffd5413c0700ac820c7069d66d98c89,6/21/2018 8:56,126.0,89.55,utilidades_domesticas,57.0,387.0,2.0,9550.0,40.0,45.0,38.0,housewares,215.55,4.0,5.0,4.2,False
f7395c7c8462ede2d52c7005b11a8f04,e910096abac79ac52acbad422a6c5b75,delivered,4/11/2018 7:48,4/11/2018 9:29,4/11/2018 20:38,4/12/2018 21:19,4/27/2018 0:00,dc000425f80e1ac26c5ff1b2f2e277c8,6365,carapicuiba,SP,1.0,de305190ccd7a8cc302a6ee42eb059a1,8648b1e89e9b349e32d3741b30ec737e,4/17/2018 9:29,39.5,7.87,construcao_ferramentas_construcao,41.0,1270.0,2.0,250.0,20.0,5.0,20.0,construction_tools_construction,47.37,1.0,5.0,1.6,False
2628346ae58dae6c3df3c7259ffe073e,acea0f3313c150db4e2bde9d03b5f2ab,delivered,4/20/2017 22:40,4/20/2017 22:50,4/24/2017 15:08,4/27/2017 10:29,5/12/2017 0:00,4f290954e4d7ca5af015b774e6eba94c,18074,sorocaba,SP,1.0,f3663060e64c25fba789fe033263da67,4e922959ae960d389249c378d1c939f5,4/26/2017 22:50,67.0,11.08,consoles_games,35.0,100.0,3.0,410.0,20.0,10.0,18.0,consoles_games,78.08,6.0,5.0,6.5,False
fe2c0c8f40ab6263806c513fe424fa44,5a3c92f3f76b6d40e1899fcb3c200510,delivered,11/5/2017 18:59,11/7/2017 14:15,11/8/2017 13:36,11/14/2017 19:03,11/28/2017 0:00,1e7494c847d6a45f6503c7ac3eb4222c,7022,guarulhos,SP,1.0,386486367c1f9d4f587a8864ccb6902b,cca3071e3e9bb7d12640c9fbe2301306,11/13/2017 14:15,113.57,13.81,cama_mesa_banho,54.0,120.0,1.0,835.0,40.0,9.0,33.0,bed_bath_table,127.38,9.0,2.0,9.0,False
4dacdd4bc2de0f5f0aa9e11a735e8e33,c19f7a6ff12999a4f736969f058f84af,delivered,4/13/2018 8:56,4/13/2018 9:11,4/13/2018 18:52,4/19/2018 17:37,5/8/2018 0:00,193724657ce8f22013ad1d1c480ab7aa,12603,lorena,SP,2.0,f649a2fc406930962c1cd7b147497a79,e601b04acf48b4576e73ddca9481f0dc,4/19/2018 9:11,49.9,14.11,ferramentas_jardim,50.0,905.0,4.0,400.0,35.0,10.0,26.0,garden_tools,64.01,6.0,1.0,6.4,False
e6669a7f1985f326ff52deb5f83ad040,8437fedb157d3dc90ad790e5d2c4c80d,delivered,3/2/2018 16:34,3/2/2018 17:20,3/7/2018 23:26,3/19/2018 23:42,3/20/2018 0:00,320ff305d456d8d45a09bd6a7aaeb543,1528,sao paulo,SP,2.0,1bcb50aa4fa11ec2f767d6eea810d8b7,701938c450705b8ae65fc923b70f35c7,3/8/2018 17:20,109.97,34.04,moveis_escritorio,48.0,614.0,1.0,9750.0,92.0,15.0,27.0,office_furniture,144.01,17.0,5.0,17.3,False
859f516f2fc3f95772e63c5757ab0d5b,dd1c72ced80394a61dbef422c1c45b6e,delivered,11/25/2017 14:46,11/25/2017 14:56,11/27/2017 14:27,12/7/2017 19:27,12/28/2017 0:00,7895280f7add30050d1a5c1a81bc63ae,36213,dores de campos,MG,1.0,cd9895374edea6a67749d331b0b32070,8ae520247981aa06bc94abddf5f46d34,11/30/2017 14:56,589.0,20.56,esporte_lazer,44.0,1449.0,2.0,250.0,20.0,14.0,16.0,sports_leisure,609.56,12.0,4.0,12.2,False
d1c6fa11a0fb958619647d438f9e4849,b69f71499d18371756e7a6d31a9ac0dc,delivered,6/29/2018 10:32,6/29/2018 11:11,6/29/2018 14:58,7/26/2018 16:08,7/25/2018 0:00,76a667726ee3009489d90d856bd8361c,64049,teresina,PI,1.0,23227b07fc69250d2fa4be6602011aea,e38db885400cd35c71dfd162f2c1dbcf,7/4/2018 11:11,64.9,22.73,cama_mesa_banho,46.0,171.0,2,1250.0,45.0,10.0,15.0,bed_bath_table,87.63,27.0,1.0,27.2,False
5cf5c176bf686e84240099820ce175ac,d71307c0c7df552b660c6d58721f8df6,delivered,10/12/2017 12:32,10/12/2017 12:49,10/13/2017 19:27,10/18/2017 19:17,11/9/2017 0:00,e87e24fcb31aeb4a0e579142ee2ce3d6,13085,campinas,SP,1.0,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,10/18/2017 13:49,249.9,60.3,cool_stuff,29.0,266.0,3.0,5650.0,73.0,73.0,20.0,cool_stuff,310.2,6.0,5.0,6.3,False
464cb95a770d35deaad9a87fcabc9f5b,7aa5e48a919e52f158907a0816e454cc,delivered,8/21/2018 9:04,8/21/2018 9:15,8/21/2018 9:16,8/23/2018 23:27,9/10/2018 0:00,b9789a3e295d180e8547cab255c5f24c,32672,betim,MG,1.0,a90ef57c59c6996ab4d11165dda4ee6e,620c87c171fb2a6dd6e8bb4dec959fc6,8/24/2018 9:15,49.9,18.45,beleza_saude,58.0,1233.0,1.0,300.0,20.0,20.0,30.0,health_beauty,68.35,2.0,5.0,2.6,False
dc3400f2dd273de43a390ec373f09efb,e8021f8931216b1905c8c923995b6643,delivered,7/17/2018 18:50,7/17/2018 19:05,7/27/2018 12:00,8/13/2018 15:51,8/13/2018 0:00,fd0edbfb99014b4171b76aabb574cf27,29780,sao gabriel da palha,ES,1.0,8ca6ebfd6293a5b03f104d27c4945718,06a2c3af7b3aee5d69171b0e14f0ee87,7/23/2018 19:05,199.99,53.75,beleza_saude,47.0,1290.0,1.0,1200.0,25.0,12.0,19.0,health_beauty,253.74,26.0,5.0,26.9,False
2f7a7c29354db7353c1887d24ae76636,a87364c569a01ec4d292805aef727137,delivered,9/9/2017 17:16,9/12/2017 4:15,9/12/2017 15:57,9/18/2017 20:13,10/4/2017 0:00,e8db9c7662675885007923d3eeb58972,7859,franco da rocha,SP,1.0,362052fcdf7c9e3596a0a6c97536cdc3,b372ee768ed69e46ca8cdbd267aa7a38,9/25/2017 4:15,270.0,13.39,fashion_bolsas_e_acessorios,49.0,293.0,1.0,100.0,21.0,9.0,14.0,fashion_bags_accessories,283.39,9.0,3.0,9.1,False
434f7a628e876492870a0849b88e007a,99174f8fd08e1daf113666a2ad3383d7,delivered,6/23/2018 8:37,6/26/2018 5:12,6/26/2018 15:53,7/3/2018 17:41,8/1/2018 0:00,248c08a4db07e08b2ebca9196b69570b,21031,rio de janeiro,RJ,1.0,95b5038cce133b8c926678c768012103,77530e9772f57a62c906e1c21538ab82,6/28/2018 5:12,279.0,45.82,moveis_decoracao,56.0,2116.0,2.0,2550.0,69.0,11.0,11.0,furniture_decor,324.82,10.0,5.0,10.4,False
32744f120083b73a94a86096a61ca1c8,2bdb1510d7fa5e2e324f53d7b0ecb0d8,delivered,4/7/2018 12:55,4/10/2018 3:50,4/12/2018 20:14,4/25/2018 18:30,5/8/2018 0:00,4d0dc4c53bbab36af36b0b6eba868d42,66085,belem,PA,1.0,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,4/16/2018 3:50,47.9,37.08,cama_mesa_banho,38.0,735.0,5.0,800.0,20.0,20.0,20.0,bed_bath_table,84.98,18.0,4.0,18.2,False
e5238e84a4c88c17a350b92645006c61,1e08f7d9d8d9ed7ddbfaa122a1a86b61,delivered,7/18/2018 15:58,7/18/2018 16:10,7/20/2018 15:44,7/24/2018 18:37,8/10/2018 0:00,d2c4c472beca80e05876a243c56a2bae,14110,bonfim paulista,SP,1.0,66471e25b47c629da4dae1bc0a52c427,13511db12ac61e2f89c53b72a944a60b,7/24/2018 16:10,131.0,47.22,automotivo,47.0,1029.0,6.0,4200.0,23.0,50.0,23.0,auto,178.22,6.0,5.0,6.1,False
c5548bf423e21fbc422e07fd67df2e08,908defaacb69b56b991c77972490d6ae,delivered,5/7/2018 17:27,5/8/2018 8:15,5/8/2018 11:48,5/14/2018 19:18,5/22/2018 0:00,effeef4e9a3764d15b3e88e7d7ebbe95,36052,juiz de fora,MG,1.0,538948f39142c635d3132846c820e211,955fee9216a65b617aa5c0531780ce60,5/10/2018 8:15,37.0,18.23,artes,58.0,1073.0,7,500.0,20.0,7.0,16.0,art,55.23,7.0,5.0,7.1,False
3551cfc89b9792b082608627a57d6bc2,1c7a373d004945165d29545ef5c4914a,delivered,7/21/2018 13:10,7/23/2018 11:32,7/23/2018 15:42,7/26/2018 20:07,8/21/2018 0:00,0b01785701dcb53ed1ae0b2d8c226b7a,23010,rio de janeiro,RJ,1.0,911e953e7bd4d3a93bcc0354e12d2b96,1fdc574883ef3b33ad41562d93f3a74a,7/25/2018 8:25,280.0,20.06,automotivo,56.0,1128.0,3.0,450.0,18.0,6.0,12.0,auto,300.06,5.0,5.0,5.3,False
367085f34fdfc417d0087dfeab08ad73,f7fa34d348d801e384b8372b7877bef3,delivered,9/17/2017 18:24,9/17/2017 18:35,9/19/2017 20:33,11/20/2017 17:54,10/16/2017 0:00,8e5e9e54b8b78f8c99bbca3bbcc96132,57052,maceio,AL,1.0,dbd55362ec13c706503b1c71a5068a1a,e24fc9fcd865784fb25705606fe3dfe7,9/21/2017 18:35,102.0,36.03,beleza_saude,53.0,526.0,3,473.0,21.0,16.0,13.0,health_beauty,138.03,63.0,2.0,64.0,False
7fb13f3c0c951e4748c6962b0261a580,69d234580e4fbeba8ccea6b767bb801a,delivered,2/23/2018 12:54,2/24/2018 2:50,2/27/2018 19:04,3/9/2018 19:58,3/16/2018 0:00,44138344ade9bf748ead9d7d5a58211e,5594,sao paulo,SP,1.0,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,3/1/2018 2:50,99.9,20.19,moveis_decoracao,57.0,272.0,1,2500.0,40.0,10.0,30.0,furniture_decor,120.09,14.0,5.0,14.3,False
8ed6d0a29d0344979ce6466cf55fa245,9cb746e19fd648951d95b2044df3e3aa,delivered,9/13/2017 8:42,9/14/2017 2:43,9/19/2017 19:13,9/27/2017 21:22,10/6/2017 0:00,27c45e0dd1230d84a9120d0e70c730fa,13030,campinas,SP,1.0,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,9/20/2017 2:43,59.9,13.44,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,garden_tools,73.34,14.0,5.0,14.5,False
7d27be18a08a2dbe4ee2d12c2fc5a739,1186b32fd68e9c50884527b4ad233083,delivered,3/16/2018 21:22,3/16/2018 21:35,3/19/2018 22:56,3/20/2018 14:58,3/28/2018 0:00,21047388773cb249c4c1348fceaebd18,4313,sao paulo,SP,1.0,6fd08d44046ab994b96ff38ad6fcfba1,d9a84e1403de8da0c3aa531d6d108ba6,3/21/2018 21:35,39.9,8.29,bebes,60.0,865.0,1,500.0,23.0,23.0,23.0,baby,48.19,3.0,5.0,3.7,False
33556b1dc910f89519193dc8a6e1632c,3608d35e0f5fdd7def8947406ff568f6,delivered,5/2/2018 21:12,5/2/2018 21:35,5/3/2018 19:01,5/5/2018 12:32,5/10/2018 0:00,a494c01aa2af91cc0556633fd0a4aefe,5138,sao paulo,SP,1.0,4f0abfbee7569e43b80f9aaa256a9bf8,c70c1b0d8ca86052f45a432a38b73958,5/8/2018 21:31,110.32,7.64,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,health_beauty,117.96,2.0,5.0,2.6,False
a1abe44712c1781003be14dfbafdc284,b98c8f572416ae1355be90eb017f14cb,delivered,7/17/2017 22:19,7/17/2017 22:30,7/20/2017 18:47,7/27/2017 20:58,8/14/2017 0:00,2111a9c3d770c0518ba59d5beb22a078,39740,guanhaes,MG,2.0,2d72cf7f8c3240028550efb165045073,83deb69e889cf80f82be1dc6d5f2d486,7/23/2017 22:30,53.6,25.66,instrumentos_musicais,53.0,1016.0,4.0,300.0,25.0,4.0,20.0,musical_instruments,79.26,9.0,5.0,9.9,False
565c6c5797c586709ed3a67c9abc0223,cd5d44a85e291367d489b1c5d5c5450b,delivered,7/24/2018 14:03,7/25/2018 2:50,7/25/2018 13:54,8/21/2018 16:08,8/10/2018 0:00,5043bc86d7ef76a990557af7e00b0698,8223,sao paulo,SP,1.0,2ff995aead9c63a1f37a07b3664ead37,8b9d6eec4a7eb7d0f9d579ce0b38324d,7/27/2018 2:50,74.99,30.33,moveis_sala,45.0,353.0,1,7500.0,61.0,11.0,46.0,furniture_living_room,105.32,28.0,5.0,28.1,False
58df776da444438e064d1e4910f8be87,0a515b177ea670c0fcb7dce752c5d05d,delivered,8/8/2018 18:42,8/8/2018 18:55,8/9/2018 12:39,8/10/2018 17:46,8/13/2018 0:00,52af4256d312f86a87d868bc4cb763ec,2273,sao paulo,SP,1.0,21a44a88917ec2c8db5908b4942e8d47,42b729f859728f5079499127a9c2ef37,8/10/2018 18:55,54.9,8.54,beleza_saude,35.0,3882.0,1.0,450.0,16.0,5.0,17.0,health_beauty,63.44,1.0,5.0,2.0,False
86a159c4f6b1da57e4f8d286a16e9c9f,61fb4e9e08bfc53dc60cad3a7a9ab94a,delivered,8/3/2017 17:47,8/3/2017 18:03,8/4/2017 21:22,8/17/2017 18:58,8/16/2017 0:00,b17319913219a3ff59c99143d47c507f,6867,itapecerica da serra,SP,1.0,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,8/9/2017 18:03,69.9,11.73,utilidades_domesticas,42.0,659.0,2.0,1038.0,41.0,22.0,28.0,housewares,81.63,14.0,5.0,14.0,False
bc65194ec321d777f6cf371175f8671d,512cad4f8197ceae78d7c5cc8120f4e1,delivered,2/24/2018 21:17,2/24/2018 21:28,3/1/2018 0:09,3/29/2018 16:51,3/20/2018 0:00,ced3a9900aba751fd71a2eb1108b6bf8,33841,ribeirao das neves,MG,1.0,9e440ee1821439fdc539a6b1372f315c,4a3ca9315b744ce9f8e9374361493884,2/28/2018 21:28,128.89,18.15,moveis_decoracao,63.0,394.0,1.0,1700.0,45.0,15.0,35.0,furniture_decor,147.04,32.0,5.0,32.8,False
288fa21578528e37e861275a550873d1,293bc48e79189edb4053a97c7d978685,delivered,3/20/2018 21:51,3/20/2018 22:08,3/21/2018 19:16,4/18/2018 17:54,4/10/2018 0:00,21b02ebbf74296019c76167a838e27a7,27960,macae,RJ,1.0,daa5000b84b8bd4a9e8e622f154ac0c5,ececbfcff9804a2d6b40f589df8eef2b,3/26/2018 22:08,58.99,18.29,beleza_saude,48.0,583.0,1.0,150.0,16.0,7.0,15.0,health_beauty,77.28,28.0,1.0,28.8,False
2c35f7790c51f8cc8e66365315d91929,41b8ed78b252f230f2ba8ff26d8881b8,delivered,8/21/2018 19:13,8/21/2018 19:25,8/22/2018 14:19,8/23/2018 21:46,8/24/2018 0:00,30fab172144c15c47ab56342c84674af,6700,cotia,SP,1.0,ddcdacf74586b9dd116c64a5ae448f23,ce616e1913288884e7742faac9d981db,8/23/2018 19:25,37.5,9.0,automotivo,29.0,141.0,2.0,900.0,16.0,57.0,15.0,auto,46.5,2.0,5.0,2.1,False
972744bcdd80014057492bbab6b4e06f,acb64e2599b38fcae12dbfd6bc07859b,delivered,1/3/2018 9:40,1/3/2018 9:48,1/3/2018 17:02,1/4/2018 17:55,1/22/2018 0:00,1020912bed1cd8b8e0670800229722a7,13973,itapira,SP,1.0,632ba0c3ace598871c24c49380796d57,ec8879960bd2221d5c32f8e12f7da711,1/10/2018 9:48,129.9,16.31,informatica_acessorios,51.0,1245.0,1,2950.0,18.0,25.0,18.0,computers_accessories,146.21,1.0,5.0,1.3,False
a5d877aa32a04e227c66539c822988d5,bb8835803af8ffd7ee6dcc55ea6fcc3e,delivered,3/19/2018 22:03,3/19/2018 22:15,3/21/2018 19:06,3/22/2018 20:59,3/29/2018 0:00,1a60b48412de976745a42176416c1c7a,14060,ribeirao preto,SP,1.0,574841fd9d176e7e81693636106765a8,11bfa66332777660bd0640ee84d47006,3/25/2018 22:15,33.99,7.87,perfumaria,53.0,125.0,1.0,80.0,11.0,10.0,12.0,perfumery,41.86,2.0,2.0,3.0,False
21c9e1884faf91f5fc65224d92b2ef83,0de7cc8d3218ed73d9621192453a418a,delivered,7/5/2017 18:33,7/5/2017 18:45,7/6/2017 14:47,7/7/2017 20:07,7/21/2017 0:00,1590457b4be348b165ff7030a6f94dce,3542,sao paulo,SP,1.0,2eb9b2ef7c1da3c7b99702452ea4729f,0db783cfcd3b73998abc6e10e59a102f,7/14/2017 18:45,99.0,9.44,tablets_impressao_imagem,64.0,547.0,3.0,300.0,26.0,3.0,26.0,tablets_printing_image,108.44,2.0,2.0,2.1,False
